,id,name,overview,first_air_date,popularity,vote_average,vote_count
632,37854,One Piece,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",1999-10-20,143.2,8.7,3769
633,60625,Rick and Morty,"Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",2013-12-02,238.152,8.7,8265
634,31911,Fullmetal Alchemist: Brotherhood,"Edward and Alphonse Elric's reckless disregard for alchemy's fun­damental laws ripped half of Ed's limbs from his body and left Al's soul clinging to a cold suit of armor. To restore what was lost, the brothers scour a war-torn land for the Philosopher's Sto­ne, a fabled relic which grants the ability to perform alchemy in impossible ways.

The Elrics are not alone in their search; the corrupt State Military is also eager to harness the artifact's power. So too are the strange Homunculi and their shadowy creator. The mythical gem lures exotic alchemists from distant kingdoms, scarring some deeply enough to inspire murder. As the Elrics find their course altered by these enemies and allies, their purpose remains unchanged – and their bond unbreakable.",2009-04-05,48.08,8.7,1648
635,1396,Breaking Bad,"When Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",2008-01-20,295.645,8.9,11794
636,94605,Arcane,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",2021-11-06,48.981,8.8,3093
637,37854,One Piece,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",1999-10-20,143.2,8.7,3769
638,60625,Rick and Morty,"Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",2013-12-02,238.152,8.7,8265
639,31911,Fullmetal Alchemist: Brotherhood,"Edward and Alphonse Elric's reckless disregard for alchemy's fun­damental laws ripped half of Ed's limbs from his body and left Al's soul clinging to a cold suit of armor. To restore what was lost, the brothers scour a war-torn land for the Philosopher's Sto­ne, a fabled relic which grants the ability to perform alchemy in impossible ways.

The Elrics are not alone in their search; the corrupt State Military is also eager to harness the artifact's power. So too are the strange Homunculi and their shadowy creator. The mythical gem lures exotic alchemists from distant kingdoms, scarring some deeply enough to inspire murder. As the Elrics find their course altered by these enemies and allies, their purpose remains unchanged – and their bond unbreakable.",2009-04-05,48.08,8.7,1648
640,1396,Breaking Bad,"When Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",2008-01-20,295.645,8.9,11794
641,94605,Arcane,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",2021-11-06,48.981,8.8,3093
642,37854,One Piece,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",1999-10-20,143.2,8.7,3769
643,60625,Rick and Morty,"Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",2013-12-02,238.152,8.7,8265
644,31911,Fullmetal Alchemist: Brotherhood,"Edward and Alphonse Elric's reckless disregard for alchemy's fun­damental laws ripped half of Ed's limbs from his body and left Al's soul clinging to a cold suit of armor. To restore what was lost, the brothers scour a war-torn land for the Philosopher's Sto­ne, a fabled relic which grants the ability to perform alchemy in impossible ways.

The Elrics are not alone in their search; the corrupt State Military is also eager to harness the artifact's power. So too are the strange Homunculi and their shadowy creator. The mythical gem lures exotic alchemists from distant kingdoms, scarring some deeply enough to inspire murder. As the Elrics find their course altered by these enemies and allies, their purpose remains unchanged – and their bond unbreakable.",2009-04-05,48.08,8.7,1648
645,1396,Breaking Bad,"When Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",2008-01-20,295.645,8.9,11794
646,94605,Arcane,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",2021-11-06,48.981,8.8,3093
647,37854,One Piece,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirates.

Monkey D. Luffy, a boy who consumed a ""Devil Fruit,"" decides to follow in the footsteps of his idol, the pirate Shanks, and find the One Piece. It helps, of course, that his body has the properties of rubber and that he's surrounded by a bevy of skilled fighters and thieves to help him along the way.

Luffy will do anything to get the One Piece and become King of the Pirates!",1999-10-20,143.2,8.7,3769
648,60625,Rick and Morty,"Rick is a mentally-unbalanced but scientifically gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.",2013-12-02,238.152,8.7,8265
